chrom	start	end	Fst	PBS	PBS_s	PBS_p
3L	29344405	29362859	-0.0005503643345073504	0.0005093245203153773	-0.05354592094785094	0.957296943478938
3L	29362872	29380534	-0.0013405412120589605	-0.0020586672416921608	-0.5145682901290904	0.6068547284233303
3L	29380567	29397975	-0.001912094054931669	-0.006716315284276589	-1.350739171661043	0.17677899953577858
3L	29397982	29412905	0.0008218987883132783	-0.0006882630499937286	-0.2685445308087682	0.7882802025561185
3L	29412923	29428888	-0.002572562952440144	-0.0012052432353812247	-0.361356133016081	0.7178332363572567
3L	29428911	29446271	-0.0025728377663242954	-0.0034839491434312357	-0.770444048304113	0.4410365329242082
3L	29446281	29463349	-0.003500143786210446	0.0018888496214359315	0.19411528259370464	0.8460856154476311
3L	29463351	29480526	-0.0018305994387755877	-0.0034970064985407785	-0.7727881885295225	0.439647744776531
3L	29480534	29498661	-0.0010827544274834456	0.0009686956344133965	0.028923330896373875	0.9769257380394918
3L	29498757	29513900	-7.872780593615705e-05	0.0014359513225698712	0.11280807209932328	0.910182718587965
3L	29513913	29529139	0.0016532800034843042	-0.0013096320420216425	-0.38009668182366185	0.7038736488022783
3L	29529146	29543024	-0.0035191526768361993	0.0011343180740644677	0.058656934659114285	0.9532253614056319
3L	29543036	29556192	-0.0022516506412189586	0.000781928545823428	-0.004606296005356413	0.9963247205318334
3L	29556210	29571759	-0.0008742311124269622	-0.0029563716761511496	-0.6757299540104611	0.4992121143478835
3L	29571761	29590120	6.195578751781291e-05	-0.0019356400773163501	-0.4924816636712835	0.6223788813043798
3L	29590141	29610084	-0.0001831506122978866	0.0008246431304885898	0.0030621004872907935	0.9975568011156568
3L	29610089	29627147	-0.0008033164890173568	-0.0005163434568634448	-0.23768042162189243	0.8121289698548417
3L	29627165	29644813	-0.0009731634667051815	-0.001824780701726108	-0.4725794767808505	0.6365132274207741
3L	29644816	29662324	-0.0014523599567580231	-0.005660273143402006	-1.1611517060997734	0.2455802104737217
3L	29662325	29680384	0.0012621417324973681	-0.003803096969306333	-0.8277395151279457	0.40781803545981
3L	29680394	29698358	0.0022022288508900703	0.000685196684194964	-0.021972220882157237	0.9824701147115174
3L	29698372	29712722	0.0032568357522694876	9.41876756037009e-05	-0.1280739527409839	0.8980904489687604
3L	29712731	29728052	0.00013609251540642268	-0.00040287192912986355	-0.21730928440708513	0.8279673220659667
3L	29728053	29741723	-0.0017090962753585565	-0.00288607703288543	-0.663110208317127	0.5072599731483841
3L	29741728	29759762	-0.0018975908866734838	-0.0015023736655690892	-0.414698895601099	0.6783623409430497
3L	29759771	29774410	-0.001877248746340329	-0.0015601806207211138	-0.4250767713457261	0.670780710590711
3L	29774415	29788222	-0.0010247363954824383	0.00041635578443093035	-0.07023626532953468	0.9440056100272716
3L	29788237	29805019	-3.5741271839678564e-05	0.004267781303857308	0.6211963724071835	0.534470425959674
3L	29805022	29822130	-0.002707168178437089	-0.002600868396055037	-0.6119077226207911	0.5405988118802396
3L	29822132	29842135	0.0006735422156553455	0.0007883403021757126	-0.003455216337627151	0.9972431417154425
3L	29842141	29859986	-0.003507549054220891	-0.0011296065819995124	-0.3477773553677768	0.7280073971387186
3L	29859992	29876060	-5.251214139307728e-05	0.007066260419256646	1.1235973111380122	0.261183897331853
3L	29876072	29892505	0.001411046473558208	0.0035560777139493492	0.493426774377921	0.6217110679274387
3L	29892527	29916169	-0.003734041365320917	-0.004186214427239857	-0.8965192210227689	0.3699755193218458
3L	29916191	29934539	0.0005126147836204383	-0.00034623451991361027	-0.20714137305804248	0.8358994517005385
3L	29934558	29951833	-0.0029454487819797945	-0.005451495765594718	-1.1236706507583347	0.26115277165902473
3L	29951837	29969642	0.00016890023867835945	0.0002872519974607082	-0.09341380609109541	0.925574822802485
3L	29969655	29992118	-0.002047094631729776	-0.0003497954529297375	-0.2077806546164488	0.8354002383424222
3L	29992184	30017066	-0.0019782598921184356	0.0014036689569535436	0.10701253455150048	0.914779035725166
3L	30017076	30042600	0.0018981067988849993	-0.0033854560729520396	-0.752761939906399	0.45159298157169603
3L	30042625	30072112	-0.0008134467452562943	-0.005970897903349481	-1.2169170574050236	0.22363577500245457
3L	30072135	30095408	-0.0025775838692668677	-0.0028280831898768455	-0.6526987812645569	0.5139504883481719
3L	30095416	30123547	-0.0023592321740167005	-0.0014858957054771156	-0.41174066640688356	0.6805295146845667
3L	30123556	30146996	-0.0036208129648117233	-0.0004391965750801346	-0.2238305180743505	0.8228891823759448
3L	30147007	30172706	-0.0016049944374273717	0.003779182395527744	0.5334799592823342	0.5937013802149089
3L	30172710	30194833	-0.0024710603802485112	-0.0014124128206322688	-0.3985485471148186	0.6902258803153909
3L	30194836	30215348	-0.0019808990637211494	0.0012854511630767096	0.08578931716474726	0.9316338988368156
3L	30215349	30235883	-0.0008194598744645181	-0.0030725927874938343	-0.6965947141287702	0.48605646478040987
3L	30235890	30255305	-0.0007221546255960913	-0.0029601695411814225	-0.6764117711252942	0.498779245758575
3L	30255320	30273342	-0.0007567924604704193	-0.007965079585027006	-1.5749253567564536	0.11527367494669666
3L	30273719	30287951	-0.0025167091928724847	-0.003505934953351759	-0.7743910820632883	0.43869955575138997
3L	30287954	30304573	-0.0026894764725377616	-0.0022367350863071104	-0.5465361728979994	0.5846974297665692
3L	30304574	30323348	0.00043124644032417354	0.0028307827524496143	0.36321716605564863	0.7164426653700803
3L	30323365	30349538	-0.001012742083830067	0.0012576297504366203	0.08079463853724425	0.9356052719590703
3L	30349540	30368327	0.004089424468637273	0.0002943576529001129	-0.09213815320399309	0.92658827549127
3L	30368335	30382782	0.00672541446221086	0.01312771082275896	2.2117878057650797	0.026981330076219445
3L	30382787	30400020	0.002540597234721448	0.0022035248983977443	0.25060780872014626	0.802117343866731
3L	30400025	30416004	0.0028851108186227718	0.0034466415633332163	0.47378009397280824	0.6356567310535944
3L	30416008	30433896	0.0012229432744419633	0.001115961663232569	0.055361473927273655	0.9558504880947104
3L	30433931	30455129	0.0026079773669530114	-0.002393392216479716	-0.5746602667404377	0.5655210844055234
3L	30455138	30480778	0.006287679818350711	-0.005820038461139613	-1.1898338017303314	0.23411172123970558
3L	30480794	30501031	0.0013138310102601685	0.00033779047266705174	-0.08434081453436959	0.932785462679737
3L	30501032	30522472	0.004391703373103002	0.00434172805503061	0.6344717679608359	0.5257729857602684
3L	30522475	30542057	0.0014646069605571076	-0.0008830550913016541	-0.303514848747493	0.7614975331884207
3L	30542086	30559428	0.002855598778979622	-0.006361964926365533	-1.2871239202644946	0.19805109927312003
3L	30559435	30580697	-0.0006971324414256844	-0.005166678863343629	-1.0725384917688494	0.2834782347379987
3L	30580703	30601642	-0.0012409590076238577	0.004397338428273184	0.6444552992176895	0.5192802352504872
3L	30601644	30621111	0.0029919026386188504	0.007350029564404477	1.1745413700450844	0.2401782515084825
3L	30621118	30643781	0.001966129062161862	-0.0016593941486199749	-0.44288822088519214	0.6578465877827102
3L	30643785	30664774	0.000509229263675016	-0.0008575076440292974	-0.2989284069830431	0.7649946719049169
3L	30664778	30684136	-0.0005918751914695655	0.0018410712118244572	0.185537795733866	0.8528072381476355
3L	30684139	30695616	-0.002182966900549725	-0.0001536869292071732	-0.17257399330203194	0.8629862954925414
3L	30695668	30710188	-0.002143512230366233	-0.00036163260490664113	-0.20990573614104227	0.8337412451738127
3L	30710196	30730507	-0.001961308707085496	0.0035883956084968873	0.49922869030759204	0.6176182849344729
3L	30730517	30746853	-0.004458636735176381	0.0024374929612882394	0.2926112575872087	0.7698193079199587
3L	30746859	30767360	0.00013198629831400718	-0.005729132119140859	-1.1735137115408276	0.24058986160239537
3L	30767378	30784703	-0.00023688841550625116	-0.000414950856296773	-0.21947777096613194	0.8262778939473714
3L	30784705	30816815	6.943307873257788e-06	-0.0009364760926979021	-0.313105329913398	0.7542006398680743
3L	30816819	30832737	0.0009632030877871654	0.003914279898288995	0.5577335303859934	0.5770263576934556
3L	30832738	30848512	0.0023161022623581803	0.0032318769041659846	0.4352241634396526	0.6633997250305962
3L	30848515	30865061	0.0025079015663516248	5.5277017227704634e-05	-0.1350594439626847	0.8925648753371316
3L	30865065	30882494	0.0008187652475122345	-0.001646187975259664	-0.4405173638519012	0.6595624389889418
3L	30882505	30898264	0.0004945409987808136	0.00033836387048623024	-0.08423787447630866	0.9328673057108788
3L	30898267	30918844	0.0015591329353610245	-0.0038886639991535256	-0.8431010577183768	0.39917192725229456
3L	30918848	30936305	0.00025982073976965294	0.0012263722938657589	0.07518309924180162	0.9400690311438241
3L	30936311	30955647	0.0003558278627067012	-0.00437371155721514	-0.9301799096412997	0.3522779420707388
3L	30955658	30976434	0.0007990751038398617	-0.004435395586093427	-0.9412538225544317	0.3465748007093472
3L	30976442	30993059	0.00012410348455859372	-0.002509348644406573	-0.5954775091925092	0.5515243285633795
3L	30993084	31030430	0.0028181866671406985	0.0035104833206647387	0.48524137615179125	0.6275051349584485
3L	31030435	31056293	0.0018527214943518451	0.005603974456354589	0.8610783463144804	0.3891948943192586
3L	31056296	31080390	-0.0009515617479360069	0.002200240719633923	0.2500182118620442	0.8025732647734148
3L	31080422	31131006	0.002569910638224315	-0.0014905160840742511	-0.412570146438276	0.6799215774644116
3L	31131009	31149647	-0.0006978317812903792	-0.0021474953424827623	-0.5305152811133368	0.5957547169263386
3L	31149648	31167014	-0.0003664640132468384	0.0004248250183454056	-0.06871581407958631	0.9452158301433945
3L	31167025	31222554	0.000976870655353039	0.0033788147196672806	0.46160338350839847	0.6443657677598411
3L	31222577	31240429	0.00024505027208970615	0.0005029625971087749	-0.05468805424930829	0.9563869864488503
3L	31240435	31265130	-0.003922678378928297	0.00038050751771928377	-0.07667197633723835	0.9388844985411704
3L	31265131	31281090	-0.0035944068055521416	-0.003293283879700126	-0.7362145959723948	0.46160011091166686
3L	31281096	31298652	-0.0023181838945452986	-0.006761515009783824	-1.3588537165937717	0.17419294761157333
3L	31298677	31315295	-0.0009018535801423547	0.0007244752355399504	-0.014920683152567189	0.9880954589891909
3L	31315299	31331383	-0.0021750878432988214	0.0017178230626445391	0.1634114966651691	0.8701944515241773
3L	31331399	31345171	0.004738135841055303	-0.0006376728339414372	-0.2594622504031702	0.7952786047281701
3L	31345172	31357226	0.002978180718718605	-0.002148876839026285	-0.5307632962428762	0.5955828175355009
3L	31357232	31370745	-0.0016130072895937458	-0.004636661002419693	-0.9773862823394454	0.32837795160616245
3L	31370759	31387133	0.0004952238135273065	-0.002326844467381921	-0.562713187545464	0.5736302028011053
3L	31387157	31403138	-0.0007969253213843946	-0.006776522987219331	-1.3615480450633175	0.17334056119697505
3L	31403193	31418981	0.002558476750625899	-0.0011282568367598064	-0.3475350404361612	0.7281893985569734
3L	31418991	31434664	0.0010030878821050092	0.00016694409384162637	-0.11501225339855001	0.9084354096895003
3L	31434694	31449439	-0.002065090145915636	-0.001073420083908985	-0.3376903944791476	0.7355965140833364
3L	31449449	31463902	0.001699873628578978	0.001574046977764027	0.13759989077769583	0.8905566418544197
3L	31463924	31490328	0.0011059844512231194	0.007313881832090311	1.1680518970496656	0.2427858318600582
3L	31490329	31512390	0.001803925708615078	-0.0015018835545767854	-0.41461090772895065	0.6784267618544658
3L	31512397	31533521	0.0008796119635034707	-0.0017357255085632098	-0.45659171671585863	0.6479645340661206
3L	31533554	31551124	-0.0020488542385442743	0.0002890598545485235	-0.09308924797915108	0.9258326592142677
3L	31551142	31570886	-0.002168435051898712	0.0018810230552240691	0.192710207176046	0.8471859291274499
3L	31570890	31587909	-0.0015752340804936777	-0.004311538735126412	-0.9190182454326803	0.35808602894692576
3L	31587918	31602158	0.0031120926417542868	-0.0006979913078650645	-0.27029101012315015	0.7869363809454677
3L	31602161	31617147	-0.0032252899624786884	-0.0034999444564423397	-0.7733156295954836	0.43933560810194794
3L	31617169	31634197	-0.0017455973765344599	-0.0013937197069371716	-0.3951926393231398	0.6927007244811176
3L	31634209	31650595	-0.0005426475408457787	0.0011542908816863148	0.06224258132093485	0.950369653216335
3L	31650604	31671616	0.0015455169248152793	-0.0074683061451463915	-1.485741399242106	0.13734753573037217
3L	31671619	31687871	0.003664923489082648	0.0030674811412326804	0.4057107805572947	0.6849551201926742
3L	31687872	31714107	0.00092469245752708	-0.004511555768403708	-0.954926587477366	0.3396148232649744
3L	31714110	31729544	0.00014700051449165487	-0.00040399483835774046	-0.21751087628143234	0.8278102318437973
3L	31729552	31752214	0.002994764723740221	0.005713639156164369	0.8807660573382613	0.37844445477630473
3L	31752228	31776493	-3.8596200860593594e-05	0.0007906872783809821	-0.0030338721002455393	0.9975793240052343
3L	31776509	31793895	-0.0009331967049963183	-0.0037305384440173305	-0.8147133427982954	0.4152364140266992
3L	31793918	31819703	0.0004737954456197954	0.0013235768745114543	0.09263388967171882	0.9261944194286773
3L	31819706	31845530	0.00039033269960199224	0.001084247029042823	0.04966785917033109	0.9603870695005761
3L	31845533	31874889	-0.0006152171913704455	-8.221590041769925e-05	-0.15974305532636443	0.8730834831307472
3L	31874898	31891001	0.002621698627887866	0.0002956880127479902	-0.09189931846238451	0.92677803295996
3L	31891004	31907924	0.0022577564668217432	0.0023314971895736273	0.2735822160918175	0.7844057022595716
3L	31907928	31925293	0.00278800193424315	0.0036316657359694816	0.5069968214119515	0.6121570488390025
3L	31925300	31944428	-0.0017246223120807682	0.0022964792942057003	0.2672955786792263	0.7892415906695018
3L	31944430	31961332	-0.001437229603110816	-0.001960804407649457	-0.49699932582295603	0.619189526746084
3L	31961355	31978854	0.000811823503286683	-0.0013049064456874834	-0.3792483124285571	0.7045034783146816
3L	31978890	32005011	-0.00188768630286035	-0.000688714150951644	-0.26862551534907514	0.7882178753537368
3L	32005022	32030761	-0.00145154159406957	-0.0025863805103895554	-0.609306764365105	0.542321124277086
3L	32030771	32064242	-0.001419958740537512	-0.003487842627516847	-0.7711430315656927	0.44062215679161243
3L	32064246	32084633	-0.0018776716035837238	-0.002720541405240392	-0.6333921896030955	0.5264775641363766
3L	32084664	32108445	-0.004334665355066335	0.0029086902905162155	0.3772036275030419	0.7060222847141526
3L	32108447	32135180	-0.0017734464644369589	-0.0006180526412768814	-0.2559399074424846	0.7979972389332465
3L	32135194	32159280	0.0017438308647694145	0.0016184558237084385	0.1455724519333796	0.8842589164531531
3L	32159282	32178324	-0.001351598965766388	0.0005376526620529124	-0.04846027105926611	0.9613494263220518
3L	32178326	32200687	-0.0035292386241321345	-0.0036115397820986454	-0.7933499389670224	0.4275739687633435
3L	32200715	32226066	0.0007970578655751709	-0.0003030466551687729	-0.1993880102867466	0.8419592385969754
3L	32226070	32244715	0.005064156557848762	0.0021626572617568915	0.2432709881953502	0.8077954774586906
3L	32244745	32259816	-0.00031661251527387795	0.0015288124141819162	0.12947909149008388	0.896978568251031
3L	32259820	32280095	0.0028440795598251105	0.00024663148474529363	-0.10070626134211115	0.9197836408144109
3L	32280101	32295782	0.001697394846126701	-0.003050354696623813	-0.6926023892737441	0.4885591105029352
3L	32295846	32311695	0.0028146183033771885	-0.004708696196845691	-0.9903185029524674	0.32201846546912394
3L	32311734	32334873	0.004246731340460072	0.0003696622477297569	-0.07861898883897363	0.9373356833787685
3L	32334875	32351491	0.002687145578347667	-0.004701686539226492	-0.9890600842104126	0.32263374546514323
3L	32351505	32368590	-0.000286429163720977	0.0012300184818047075	0.07583768631134115	0.9395482331032531
3L	32368615	32385274	0.005091096437355975	-0.002529546121230112	-0.5991034899119302	0.5491038745787009
3L	32385275	32401247	-0.00010629647530406644	0.0036787838856019023	0.5154557741610807	0.606234566596078
3L	32401248	32424023	-0.0005403510281963718	0.000615947272714438	-0.034404319854390984	0.9725547387669928
3L	32424032	32441874	0.0015165514091177912	0.006187261029158735	0.9657936969180793	0.33414742312797907
3L	32441944	32460240	0.0008875918329582626	-0.0016938091421429533	-0.4490666214875824	0.6533835980779481
3L	32460266	32474577	0.0006194199799948964	-0.0011014732255617248	-0.3427266745868425	0.7318040933730054
3L	32474586	32498743	-6.519123213888051e-05	0.007003551153179016	1.1123393410602092	0.26599227482105225
3L	32498753	32518611	-0.0008154648244365998	0.004748226225069492	0.7074489294111748	0.47928753935472557
3L	32518613	32536004	-8.140915392585957e-05	-0.00034600845652547814	-0.20710078870714088	0.8359311461516813
3L	32536024	32558535	0.0022500550907140027	-0.0020732069461083798	-0.5171785512196166	0.6050315233220098
3L	32558536	32573651	0.002469522750805119	0.002576371858154903	0.3175436888395167	0.750831094492231
3L	32573656	32589896	0.004045201604897882	-0.0016065693767336753	-0.43340477866906835	0.6647207295032784
3L	32589901	32610826	0.0013202560520763815	-0.0008319148335583546	-0.29433382132592373	0.7685028309643833
3L	32610838	32633728	0.003468439727080452	-0.0010956658685015096	-0.3416841005606358	0.7325886386643272
3L	32633794	32650564	0.004109076623949614	0.0049068181214579	0.7359203649070472	0.46177916293075094
3L	32650566	32665821	0.000511892159999087	0.0055018457900043345	0.842743552403262	0.3993718837575364
3L	32665827	32681332	0.002264446454964384	0.007057710806301076	1.1220624297265243	0.26183589671423557
3L	32681351	32695517	-0.0029379276336490194	-0.0015810884210508643	-0.4288302739016901	0.6680467456054373
3L	32695531	32709904	0.0027028939212159694	-0.0038111553058262503	-0.8291861994394125	0.40699905288923854
3L	32709907	32723717	0.001317602503749087	0.0010676491168609469	0.04668809540677107	0.9627618184892223
3L	32723721	32738184	0.0018697850331127405	0.0029150573673483635	0.37834668601644666	0.70517306799185
3L	32738185	32752120	0.000339818941619796	-0.005958303085812866	-1.214655954894478	0.22449733797076699
3L	32752122	32768639	0.0019145876226421812	-0.0031638673018201348	-0.7129809009784048	0.4758575756595266
3L	32768645	32785169	0.0007506719400787572	-0.002401645409545409	-0.5761419329500993	0.5645192500800285
3L	32785171	32807073	0.002045338992778099	-0.004242603461159363	-0.9066425424438193	0.3645958569356106
3L	32807077	32840369	-0.0024931193857119093	-0.005213571817023595	-1.080957015894699	0.2797162345297095
3L	32840376	32864853	0.0025284145821639482	0.00021277096721417847	-0.10678511885436971	0.9149594533990393
3L	32864854	32885727	-0.00010174873454778053	-0.0021748760368360174	-0.5354308391643084	0.5923519698375612
3L	32885733	32901335	-0.0031670357537000554	-0.002737731197993221	-0.6364782115669854	0.524464777944735
3L	32901350	32918478	-0.0014631431063825782	-0.0011707313935177671	-0.3551603455777828	0.7224694702973702
3L	32918568	32938841	-0.00314931774167958	-9.052555593463202e-05	-0.1612348580377958	0.8719084275297183
3L	32938857	32961076	-0.0042053456913124995	0.0009700596626967155	0.02916821001168473	0.9767304351762809
3L	32961077	32987891	-0.0029487048321730856	-0.0009090398124256243	-0.30817979272134804	0.7579455277437624
3L	32987937	33010776	-0.0028155180960225817	-0.002831457295653307	-0.6533045223973541	0.5135599774874888
3L	33010874	33029484	0.003871163546636294	-0.00047007810569560713	-0.22937456872860892	0.8185778004952042
3L	33029505	33050730	-0.0005471083817632532	-0.0018691471743389743	-0.4805444308039928	0.6308403179096398
3L	33050731	33071292	-0.001860750449470352	0.0020138357626010273	0.21655359714254396	0.8285562516466172
3L	33071300	33091413	0.0012404410176773436	-0.00026924601757416934	-0.19331990280515612	0.8467084401428824
3L	33091430	33110001	-0.004721898039461026	-0.000687248155838186	-0.26836233049372876	0.7884204322484584
3L	33110024	33146866	-0.002220744568751911	-0.0016365986707312203	-0.4387958303338001	0.6608094818780645
3L	33146918	33171532	-0.000327039822927127	-0.0026534932345134063	-0.6213552715042389	0.5343658946945662
3L	33171540	33190091	-0.00024185622825610167	0.00016018325382849833	-0.11622600280640286	0.9074734291443344
3L	33190096	33205905	0.0007221663606459455	0.0054032198763010126	0.8250375951370189	0.40935024702155987
3L	33205911	33228174	-0.0031932575857314613	0.0037238997178441267	0.5235552580362289	0.6005879078290461
3L	33228178	33248396	0.000781442063188378	0.004001856746029572	0.5734558883888954	0.5663360583074859
3L	33248439	33272462	0.0006307792427994937	0.0025114950215340444	0.3058965825806748	0.7596833880291276
3L	33272469	33306021	-0.0035402160305529435	0.0013961853652811503	0.10566903212527204	0.9158449515370113
3L	33306062	33333404	-0.003425996992354814	0.002644559870430928	0.3297852386117314	0.7415622418634236
3L	33333407	33352229	-0.0036500867026980706	-0.0022142218320963932	-0.542494448953336	0.587477930486404
3L	33352233	33373207	-0.002815802959887081	-0.0024104344925068304	-0.5777198055545805	0.5634533053769688
3L	33373219	33398699	-0.001013813403525224	-0.004644922631735667	-0.9788694630789232	0.32764448227531295
3L	33398702	33414458	-0.00034518287125231875	-4.594539535074584e-05	-0.1532315413780896	0.8782156849580864
3L	33415280	33433624	0.001481307856019761	0.005259626598181394	0.7992588078929916	0.4241403586546635
3L	33433628	33459500	-0.0013642239845550563	0.004153128591194605	0.6006131812899761	0.5480976565065542
3L	33459510	33478526	-0.0016281830965741628	-0.0007012347918815071	-0.2708733011989178	0.7864884801650189
3L	33478530	33500073	-0.0012154773302620514	-0.003807053133213698	-0.8284497510735693	0.4074158410763584
3L	33500085	33518133	0.002447399580133289	-0.00011043891140354401	-0.16480983146740258	0.8690936654750057
3L	33518171	33536576	0.0021629130791617334	0.00024137161658267572	-0.10165054664621019	0.9190340567849613
3L	33536586	33565263	-0.001915181754027479	0.0031739602481559628	0.42482659349265184	0.6709630899220602
3L	33565289	33590651	-0.0012351606580104178	0.0005093234915045634	-0.05354610564657384	0.9572967963217925
3L	33590657	33611562	-0.0030051529020719684	-0.006164600084849443	-1.2516917167134611	0.2106822195522916
3L	33611608	33632095	-0.0023025899334924954	-0.003573978532623166	-0.7866067022951665	0.4315121345935673
3L	33632103	33659151	-0.002796564674184297	0.0006584913273374798	-0.026766538009811523	0.9786459424499971
3L	33659170	33679043	0.0014492812379370188	-0.0009657598319197045	-0.31836253479787435	0.7502099538627957
3L	33679053	33699258	0.00233961389984575	-0.0006136429150588047	-0.2551482450786968	0.798608602750812
3L	33699273	33722731	0.0007574580161381676	-0.0005909504928990091	-0.2510743557534479	0.801756622129018
3L	33722752	33745660	0.00034699242879548763	0.0003564524271900758	-0.08099050063732219	0.9354495070803767
3L	33745696	33766123	0.0004671035831244704	0.0007677356593885643	-0.007154294105087823	0.9942917478852729
3L	33766128	33786312	0.0005066356470377855	0.004316919914706567	0.6300180513265466	0.5286827739301266
3L	33786316	33802236	0.004526249956955113	0.001627250260894674	0.14715128576267672	0.8830126102498802
3L	33802251	33820393	0.00283356538706671	0.0008445634291501252	0.006638320403416815	0.9947034255414337
3L	33820416	33838300	0.0003475424203705126	0.0020180398763201823	0.21730834663036827	0.8279680528434155
3L	33838357	33859521	0.0019730697507878018	0.002399238672446838	0.2857436020386491	0.7750745067618696
3L	33859524	33877371	0.0016204502120802954	0.0006635816237891136	-0.025852695308021666	0.9793748310968674
3L	33877380	33897957	-0.0018976225486781121	0.003688905007757652	0.5172727829942276	0.6049657506201743
3L	33897968	33922038	0.003831422973477924	0.006695674657405678	1.057067375785024	0.29048083914786604
3L	33922051	33938034	0.0009352172463207129	0.0028998359632229115	0.37561404181719305	0.7072038501016823
3L	33938092	33954309	-0.0014621583074548648	0.0008749947146014438	0.012101540154959121	0.9903446036167443
3L	33954316	33971115	-0.001345129879292456	-0.004641872726042055	-0.9783219244265603	0.32791512969462056
3L	33971123	33987362	0.002621564610883413	-0.004545128615375411	-0.9609538005237792	0.3365753977032405
3L	33987368	34004561	-0.0026371311249099036	-0.0011652748203830638	-0.3541807465341297	0.7232034316418976
3L	34004563	34017072	-0.0019471668018368137	-0.005718292329092874	-1.1715676828333825	0.24137066928768347
3L	34017088	34031358	-0.0023571484036143207	-0.0006758845520864763	-0.2663222633869891	0.789991028361681
3L	34031387	34046340	-0.0013815770535442289	0.0016366502702051182	0.1488388357878524	0.881680805402829
3L	34046347	34065572	-0.0010937258400005982	6.167998666970733e-05	-0.13390994177750656	0.8934737886935558
3L	34065575	34097138	-0.003611579303183652	0.002429700906471336	0.2912123778767572	0.7708888964547214
3L	34097165	34130477	0.00026958850213223897	0.0010484023070908115	0.0432327845406366	0.9655159712272848
3L	34130486	34150177	0.0008146996602800757	0.004058934883843036	0.5837029221654544	0.5594202009071303
3L	34150204	34166084	-0.0024427076439110557	0.002094771538579194	0.23108370730294678	0.8172497722896045
3L	34166145	34184517	0.0005920382410919128	0.0010838231883473649	0.04959176856736794	0.9604477062940824
3L	34184524	34204055	0.0029294052031234863	0.003702082950978003	0.5196385719715384	0.6033155086858701
3L	34204077	34220041	0.0025403512809657382	-0.003673666799311252	-0.8045033799901854	0.4211063180946235
3L	34220055	34241688	-0.002187672794593625	-0.002214419658499313	-0.5425299640193536	0.5874534712991648
3L	34241692	34261411	-0.002761171219858849	-0.0032524864560138753	-0.7288903805280187	0.46606871949032846
3L	34261441	34279647	-0.0035930386133498186	-0.00085438785857187	-0.29836832306680966	0.7654220631401093
3L	34279654	34294816	-0.0007414271884016234	-0.0015056370805345512	-0.4152847648088034	0.6779334528216794
3L	34294822	34308747	-0.0024136809150422725	0.0056323045936184585	0.8661643544527653	0.38640003793516986
3L	34308748	34325379	0.00018376600601845134	-2.9796063190324444e-05	-0.15033230958013707	0.8805024432769106
3L	34325398	34343825	0.0014647577633323712	0.002852516916090326	0.36711902265895036	0.7135302384667421
3L	34343826	34367517	0.00928068163259447	0.014392900696427968	2.4389228151729823	0.014731114298991113
3L	34367519	34386780	0.005406478376450858	0.011480516277524465	1.9160728650159073	0.05535582164650108
3L	34386818	34404783	0.0005517500153355442	0.006135079173128585	0.9564256750843615	0.3388572182621935
3L	34404787	34423919	0.004720983125573776	0.009270264446870189	1.51927426521868	0.1286934746576227
3L	34423982	34445084	-0.0002839092687959669	-0.0003141290606731248	-0.20137759487865717	0.8404033330453893
3L	34445085	34461349	-0.005033688077816091	-0.001980369739028268	-0.5005118197333819	0.6167147356138347
3L	34461351	34477553	-0.0010604482787017662	-0.009084131562175165	-1.7758247526869455	0.07576180653756466
3L	34477556	34495274	0.002551819923096328	-0.005619347708596154	-1.1538045092772975	0.2485803250571903
3L	34495303	34512321	0.002765469482469376	-0.011747029338223818	-2.2538852588630554	0.02420338727938674
3L	34512345	34528646	-0.0003517540135599877	-0.009545551529740376	-1.8586618278604834	0.06307508736360998
3L	34528651	34544060	0.005486242908005363	-0.002709286255016937	-0.6313715927700855	0.5277975856659891
3L	34544062	34563634	0.0032289544984101456	-0.0011835226628729145	-0.35745671638013127	0.7207499238965307
3L	34563658	34584456	0.00022519280171874595	-0.002340666600666739	-0.565194625659239	0.5719413917780228
3L	34584460	34601138	-0.001847679932927369	-0.0029944254718643573	-0.6825616157453598	0.49488389576563796
3L	34601155	34617771	-0.002142617637376921	-0.002535410635148997	-0.6001563251043869	0.5484020576446693
3L	34617780	34641217	-0.0020976404454669043	-0.0018318340052792834	-0.47384573112120604	0.6356099208534308
3L	34641221	34669147	0.0008480634657603178	-0.000531430017569091	-0.24038885786464595	0.8100288151398527
3L	34669174	34688787	0.001491733372022957	-0.005070348403482617	-1.0552446291145845	0.29131345778152895
3L	34688801	34708228	0.0033866416532785273	-0.005253452869989227	-1.0881167185836536	0.27654358398735523
3L	34708231	34724910	0.005323445074961015	0.0006217486183455955	-0.03336282503852575	0.973385254470268
3L	34724911	34741328	0.003894569565967496	0.0007455405370617447	-0.011138904971354209	0.9911126234833285
3L	34741336	34761525	-0.0006515762336373994	-0.0033976380905708856	-0.7549489339252806	0.4502796231224133
3L	34761532	34777475	-0.0026052770140121725	0.0015825281430158081	0.13912248401792376	0.8893533613220753
3L	34777488	34792388	-0.0007515305184989369	0.0007757929655257966	-0.005707794774536454	0.9954458634013225
3L	34792393	34810126	-0.0009168208684957819	-0.0010528275661874495	-0.333993493481316	0.7383844684834522
3L	34810136	34827205	0.0023026644417740508	-0.0005331954890499781	-0.24070580664029317	0.8097831382286317
3L	34827223	34851918	0.0006552310482790968	-0.005521380166173767	-1.1362167470505509	0.2558658632887477
