chrom	start	end	Fst	PBS	PBS_s	PBS_p	PBS_p_adj
3L	19363673	19380668	-2.14540171737495e-05	0.000600437104569746	-0.0371888048244188	0.970334464894905	0.991253559774707
3L	19380732	19399941	-0.00430737506323398	0.00270683607822523	0.340965463286015	0.733129581749047	0.988456307143894
3L	19399942	19414988	-0.00441666801949606	0.0030106042570655	0.395499877127488	0.692474012282219	0.987786847239499
3L	19415001	19435605	-0.000213735859134607	0.00754634744625373	1.20978561667461	0.226361166793901	0.963554623146958
3L	19435610	19458209	-0.00411294715620394	0.0048518473663931	0.726051662012204	0.467807100401832	0.98202683440572
3L	19458266	19477811	-0.00229123604698679	6.99403545252504e-05	-0.132426987503505	0.894646569711293	0.990520617487454
3L	19477814	19495107	-0.00323858210912261	-0.000394181614442536	-0.215749143317322	0.829183292367047	0.98977987736372
3L	19495117	19515426	0.00145365422251204	0.00240275366996775	0.28637463696202	0.774591198376336	0.989067452262537
3L	19515432	19530157	-0.0029472105561313	-0.00506702205262405	-1.05464746125126	0.291586588723707	0.971474587775063
3L	19530159	19553364	0.00152062677363241	-0.00583995584968225	-1.19340949920323	0.232709036534888	0.964513505921447
3L	19553365	19570044	-0.000137612075291198	0.00157263237160566	0.137345931597515	0.890757366247859	0.990479622870306
3L	19570045	19596355	-0.00133342333197111	0.00555696749498722	0.852639354796589	0.393859331252896	0.978724136796466
3L	19596366	19612161	-0.00240138527097964	-0.00672678224318999	-1.35261826732941	0.176177613529751	0.953654418855778
3L	19612197	19635833	0.00507826958380186	0.00681294703323214	1.07812086565322	0.280979821052646	0.970429617596688
3L	19635835	19652356	0.00564984055708845	0.00985437671305635	1.62413784959967	0.104346391572964	0.924169773284939
3L	19652358	19665896	0.00377554229230378	0.00183125153611779	0.183774904502727	0.854190044115233	0.99007610628993
3L	19665897	19690694	-0.00101150903824246	0.00149483651241338	0.123379519458686	0.901806574257019	0.990595172381344
3L	19690704	19704831	0.00225593164830363	0.00640833148942505	1.00548168535161	0.314664964022193	0.97351130045996
3L	19704832	19720640	-0.00269947989060719	0.00180566532856786	0.179181504244383	0.857795186169254	0.990117402250744
3L	19720656	19736543	-0.00097217724939012	-0.0092107832910846	-1.79856208424173	0.0720879795820704	0.893839114690684
3L	19736547	19753711	-0.000536823970711084	-0.00483222182521058	-1.01249461686604	0.311301619259869	0.973232773415945
3L	19753712	19766173	0.000941677512915112	-0.00752391412270794	-1.49572450041092	0.134725462957874	0.940246924091257
3L	19766190	19782146	0.00106849663272626	-0.0018167256540032	-0.471133382895339	0.637545487225149	0.986748551556582
3L	19782154	19799283	0.000262203848048431	-0.00474305171709595	-0.996486226531085	0.319013955997614	0.973862972154739
3L	19799299	19815770	-0.000698597888257576	0.000706564342091798	-0.0181361617431857	0.985530229790914	0.991387258504381
3L	19815784	19833993	0.00374197673901908	0.00250715535595545	0.305117497952719	0.760276664803051	0.988863905852008
3L	19834015	19862964	0.00330109645255588	-0.00291708306348339	-0.668676610007607	0.503701791143254	0.983286227340408
3L	19862970	19887395	0.0047680662510013	0.00445509383766418	0.654823921136341	0.512581127345436	0.983570999870739
3L	19887403	19924826	0.00142358551018621	0.00373162226203433	0.524941658752675	0.599623748440863	0.98592229397844
3L	19924828	19945969	0.00331560524099438	4.7988823607493e-05	-0.136367867276011	0.891530474545382	0.990487800123113
3L	19945974	19964254	-0.00141853238038094	-0.00463028046838802	-0.976240807903179	0.32894514508547	0.974632057723977
3L	19964268	19991542	0.00298683874519687	-0.00893597673820637	-1.74922704744418	0.0802517805102449	0.903597484540622
3L	19991548	20008100	0.00685270803032339	0.016766931412514	2.86512405204277	0.00416845909413728	0.327443456868983
3L	20008109	20029777	-0.00140887422759747	-0.00106028234563227	-0.335331823351459	0.737374790446587	0.988522003587962
3L	20029796	20053712	0.0036834576506118	0.000386596825336171	-0.0755787847368042	0.9397542155066	0.990971514230218
3L	20053783	20076502	0.0026988460221947	0.00033567305805819	-0.0847209464000393	0.932483243016724	0.990901755754695
3L	20076506	20103985	0.000776749532159795	0.00180326290474053	0.178750205693882	0.858133845539305	0.990121263853281
3L	20103988	20125985	0.00431887119540571	0.00160573860543271	0.143289375256261	0.886061646562786	0.990429652103765
3L	20125991	20146274	0.00397129632898665	0.000757510657262365	-0.00898995213750246	0.992827152604605	0.991450017840893
3L	20146279	20162516	0.00222525314916712	-0.00118432913397917	-0.357601499251161	0.720641556172694	0.988258614800721
3L	20162524	20181989	0.000404134810052565	0.000828681981240603	0.00378718090616527	0.99697827404931	0.991485314308091
3L	20181992	20199699	0.00206137241103504	0.000197676287080082	-0.10949501274905	0.912809877236705	0.990707487708353
3L	20199704	20218872	0.00232876484278241	0.00123895489268958	0.0774420081705753	0.938271923415681	0.990957379908746
3L	20218930	20237334	0.00428166085502522	0.00502544799051901	0.757217560676654	0.448919531169134	0.981284794582027
3L	20237335	20254692	0.00145300917304656	0.00437783755523667	0.640954377282735	0.521552324850847	0.98384903017005
3L	20254735	20411196	0.00226897130336309	0.0044397847716726	0.652075539316039	0.514352442864349	0.983626651328026
3L	20411208	20429994	0.00563600055567513	0.0127194902426031	2.13850142619162	0.0324760685031585	0.791367184718275
3L	20430021	20448366	0.00247062517305135	0.00256293442698345	0.315131314919154	0.75266195304887	0.988752508723129
3L	20448370	20468597	0.00272315096595937	0.0073304200622394	1.1710209463115	0.241590357752601	0.965773406624831
3L	20468615	20501118	0.000971076304327697	-0.00178690496385567	-0.465779781133126	0.641373138961834	0.986826593099
3L	20501125	20517234	0.00384157273912083	0.000333474878418751	-0.0851155777225587	0.932169506017254	0.990898721460359
3L	20517255	20538620	0.00136237460642342	-0.000714844157022491	-0.273316541809411	0.784609900730878	0.989205543338686
3L	20538628	20560990	0.00186994933108208	0.0035446928905241	0.491382897779144	0.623155657939029	0.986446698155292
3L	20561004	20576996	-0.00146042811569341	-0.00239164486996681	-0.574346571875416	0.565733299912609	0.985091536893691
3L	20577021	20599270	0.00189925623158523	0.00140278509472027	0.106853857928452	0.914904919568819	0.990728569361848
3L	20599282	20617194	-1.88996080901933e-05	-0.000465301018638224	-0.228516955388269	0.819244376309454	0.98965717118352
3L	20617196	20639044	0.000828470605867707	0.000726089496857992	-0.014630880596215	0.988326662733767	0.99141141863216
3L	20639047	20654279	-0.00153170481710376	-0.00291960666249754	-0.669129662705665	0.503412769553694	0.983276792026859
3L	20654297	20672475	-0.00285368779072455	0.00126878934459684	0.0827980805322538	0.93401209540198	0.990916513082078
3L	20672480	20689736	-0.00356059166939818	-0.000511509679568378	-0.236812630886098	0.812802152214619	0.989576049025539
3L	20689755	20712776	-0.000516399397576387	0.00334002287301197	0.454639222129639	0.649368812532034	0.9869866863521
3L	20712780	20735350	0.00259740570273203	0.00370870402407088	0.520827229524479	0.602487132558418	0.985988262305767
3L	20735362	20751550	-0.00211817724521493	-0.0039546285907448	-0.854943444733555	0.392582457784037	0.978656414073818
3L	20751576	20770785	0.00247552674901405	0.000714133217995901	-0.0167773485441042	0.986614240597705	0.99139664006496
3L	20770788	20790533	0.00143453272189379	-9.47815031304631e-05	-0.161998913004155	0.871306709860735	0.990269162364098
3L	20790590	20806263	0.00584560682791212	0.00675069448776417	1.06694488899168	0.28599672287789	0.970933258349306
3L	20806274	20830103	0.00201415990419493	0.00369324422223595	0.518051786637763	0.604422137818753	0.986032493127978
3L	20830142	20866744	-1.28221860041607e-05	-0.00440462152190779	-0.935729064963656	0.34941270193005	0.976082495432204
3L	20866792	20898254	-0.00266463729597526	0.000796739695515898	-0.00194730331599425	0.998446277730918	0.991497726908841
3L	20898274	20922427	0.00216226725921898	0.00327407522098473	0.442799876213758	0.657910492878617	0.987153468312753
3L	20922429	20940545	0.00287468067436478	0.00154657444404731	0.132667845134531	0.894456073891212	0.990518617767757
3L	20940549	20962253	-0.00181345869058593	-0.00277030965239626	-0.642326904874869	0.520660948685438	0.983821826902602
3L	20962254	20992624	-0.000888344825613065	-0.000778024450705128	-0.284659073787148	0.775905348293719	0.989085766612185
3L	20992625	21019175	0.00130909569489679	-0.00214549688670353	-0.53015650550055	0.59600342447994	0.985837992319237
3L	21019186	21040259	-0.00399887068743967	0.00429964882461382	0.626917434342217	0.530713358408502	0.984123397639666
3L	21040260	21066153	2.53791736482027e-05	-0.00144062992147586	-0.403614262229173	0.686496396194451	0.987681812103286
3L	21066155	21089552	-0.00205549863022781	-0.000125828835861902	-0.167572729518822	0.86691942648276	0.990220398395111
3L	21089563	21122992	-0.000562259288164244	0.00746680919529775	1.19550639917915	0.231889237557685	0.964392517528937
3L	21122993	21143326	-0.00145158399909971	0.0013353096778528	0.0947402378592759	0.924521156512095	0.990824119567366
3L	21143333	21165275	-0.000522961264847415	0.00324555872610622	0.437680411959964	0.661617970913042	0.98722453615452
3L	21165276	21178498	0.00123223830104019	-0.00333558794065981	-0.743809292613623	0.456991857505051	0.981609301165239
3L	21178517	21192125	0.00236072948593876	0.000607972541691637	-0.0358359947702173	0.971413131813679	0.991263187056856
3L	21192135	21203831	0.00154043228132962	-0.00209947544838202	-0.521894441407507	0.601743828744863	0.985971197123047
3L	21203836	21222682	-0.0008242083066295	-0.000695217690088932	-0.269793072451669	0.787319452652878	0.989242292713745
3L	21222687	21236664	0.000174235528020312	-0.00173151919844487	-0.45583657291635	0.648507502480556	0.986969628034487
3L	21236668	21252279	0.00284892555582338	-0.00408356651858498	-0.878091209399174	0.37989422307946	0.97795926337716
3L	21252285	21266508	-4.56249775431514e-05	0.00196082807569494	0.207037316847643	0.835980715194445	0.989862135496226
3L	21266526	21285579	-0.00165236128451804	-0.000995669285327766	-0.323732071910533	0.746140887450565	0.988655323932352
3L	21285592	21311071	0.00168069161494777	0.000766735677727397	-0.00733381723338968	0.994148512911359	0.991461284910004
3L	21311082	21327522	0.00463337794645998	0.00940711302322782	1.54384220029732	0.122626565237827	0.934736176000362
3L	21327529	21342193	0.00380327185008819	0.00676300275654579	1.06915454842991	0.285000035400866	0.970834572320789
3L	21342194	21356307	0.00278122493193149	0.00570924415608811	0.879977038706004	0.378871748453671	0.977901095749095
3L	21356325	21380358	0.00276531262784521	0.00238827270196369	0.283774920609328	0.776582875217844	0.989095184859117
3L	21380364	21414693	0.00331083353477721	0.00578694564664562	0.893926509181614	0.37136121315047	0.977464232044138
3L	21414694	21438583	0.00407656381992786	-0.00268168336825882	-0.626416145311983	0.531042022374762	0.984133067820497
3L	21438953	21458593	-0.00134930778948762	0.00348399485904531	0.480485997449873	0.630881857546261	0.986610458487615
3L	21458605	21478066	0.00143607542064585	-0.00285327340394806	-0.657221090231084	0.511038766522829	0.983522232711984
3L	21478067	21508461	0.0100753117660356	0.00415111285526068	0.600251303432869	0.548338767154592	0.984625877962674
3L	21508505	21529068	0.00755499313071936	-0.000122647823977518	-0.167001653841311	0.867368747623604	0.990225414981723
3L	21529078	21551405	0.00281116928370778	-0.000361540506492524	-0.209889202042412	0.833754150046989	0.989835337221524
3L	21551429	21574778	0.00367599219646606	0.000281553809074358	-0.0944367814560406	0.924762198972923	0.990826489351776
3L	21574825	21599002	0.00739493558679683	0.00308161358713791	0.408247927985082	0.683091664401399	0.987621174624266
3L	21599017	21625612	0.021783874560209	0.00847487400211482	1.37648066568681	0.16867286915421	0.9516919832504
3L	21625613	21645980	0.0119284188103582	0.00881887454421385	1.43823785169669	0.150366578750661	0.946127588353324
3L	21645983	21673809	0.00904347939009827	0.00491461577093795	0.737320249007348	0.460927621122547	0.98176347169848
3L	21673819	21700295	0.0125442864646667	0.00996608008327998	1.64419155582565	0.100136640637105	0.921232967612695
3L	21700304	21720319	0.00421312605359205	0.00711053972258544	1.1315466159716	0.257825094608908	0.967859318607845
3L	21720324	21741750	0.000301907298008155	0.0098888330000364	1.6303236634686	0.103033108858176	0.923277380656045
3L	21741756	21761253	-0.00106782565486345	0.0029612759603463	0.386644144582854	0.699019672154373	0.987899828062923
3L	21761269	21781913	0.0110157921347733	0.00209840694833129	0.23173635940318	0.816742789253015	0.989625820958151
3L	21781922	21799005	0.00319285148327859	0.00185472782135563	0.187989517960623	0.850884868145039	0.99003794195232
3L	21799012	21825903	0.00235964477820837	0.00102489194063299	0.0390120526033066	0.968880779341808	0.99124055177474
3L	21825907	21850145	-0.000236491977339461	-0.00349278872499517	-0.772030986741949	0.440096075029338	0.980916735127527
3L	21850153	21921030	-0.00179289794730384	-0.00164903708134147	-0.441028853668696	0.659192108489545	0.987178124572961
3L	21921038	21945761	-0.00522274721213596	-0.00133062633754682	-0.383865712552461	0.701077980479816	0.987934924577071
3L	21945769	21963345	-0.000496579829248667	-0.00435220770899507	-0.926319400741075	0.354280016513669	0.976403334968396
3L	21963363	21994407	-0.00292349899573476	-0.00314031299072925	-0.708752279818397	0.478478215749665	0.982420628948489
3L	21994418	22018118	-0.00144540839932421	-0.000319565561570887	-0.202353590425459	0.839640307299085	0.989905875597826
3L	22018121	22034875	-0.00124418939103029	0.000197208796893212	-0.109578939588968	0.912743313832609	0.990706816333362
3L	22034878	22054910	-0.00307060948081388	-0.000956629367533885	-0.316723375208209	0.751453510397893	0.988734624942436
3L	22054912	22072569	1.22685241000524e-05	0.00263293932315518	0.327699043353823	0.743139226781355	0.988610022856381
3L	22072579	22090194	-0.000383099918375693	0.0037399302308977	0.526433158665229	0.598587282056199	0.985898261878092
3L	22090214	22113548	0.00552445476781388	0.00760649967359347	1.22058453074045	0.222243366294519	0.962904400469592
3L	22113549	22141996	0.00294006691121582	0.00198694244202453	0.211725535561212	0.832321165205616	0.989818015183531
3L	22142002	22163195	0.00240462998453205	0.00569886551743601	0.87811379885802	0.379881965309502	0.977958567857595
3L	22163197	22180399	-0.00237981064694048	-0.00220572011563324	-0.540968166227691	0.588529524753273	0.985660723933927
3L	22180414	22195826	0.00080003473678778	-0.0033884993328157	-0.753308285456698	0.451264681069867	0.981380243535887
3L	22195858	22218625	0.00085142721106254	-0.00394939192381684	-0.854003324664067	0.393103147263541	0.978684082355835
3L	22218632	22241240	0.00381530358448318	-0.00361928828553776	-0.794741000054508	0.426764177414118	0.980332308484865
3L	22241253	22259431	0.00293169018499322	8.58858590845577e-05	-0.129564348145201	0.896911111485089	0.990544324940253
3L	22259450	22280965	0.00910573434782672	0.00414924171380632	0.59991538410512	0.548562629127546	0.984632055543036
3L	22280987	22298934	0.00465833656746029	0.00967428269008881	1.59180621428361	0.111428253427965	0.928645302000169
3L	22298938	22315843	0.00127323473769734	-7.28664401857136e-05	-0.158064580196309	0.874405910602992	0.99030331742648
3L	22315846	22330776	-0.000577758102096778	4.95436270802391e-05	-0.136088738973802	0.891751129702878	0.990490131441211
3L	22330782	22348910	-0.00266935007903387	0.00198289270285006	0.210998500382827	0.832888441535772	0.98982487952119
3L	22348921	22371092	-0.000717407615969536	0.00252105843634871	0.307613468211131	0.75837647069656	0.988836314662895
3L	22371094	22389780	0.00198711091904455	0.0053410540656889	0.8138771896737	0.415715309333305	0.97982012978272
3L	22389783	22411265	0.000227124488055069	0.00387850252108618	0.551310545918069	0.581420810376509	0.985487949675705
3L	22411266	22442235	0.00315442426399749	0.00822338332341505	1.33133144432384	0.183079976097925	0.95532364731887
3L	22442236	22468881	-0.000999465670181337	0.00279633965994363	0.357033720943416	0.721066561514441	0.988265454105899
3L	22468890	22487193	-0.00306331201531737	0.006023715979835	0.936433039605008	0.349050273467084	0.97605825580594
3L	22487194	22505528	-0.00363810481089551	-0.00272118334617732	-0.633507434961744	0.526402327167037	0.98399545537613
3L	22505531	22522096	0.00453945851411977	0.00308272367569949	0.408447218211099	0.682945373522601	0.987618555838576
3L	22522139	22536152	0.00541054733703652	0.00739253545030064	1.18217229959475	0.237137341422264	0.965153088856273
3L	22536153	22551064	0.00747255897264394	0.00797452721011893	1.28665519705764	0.198214495599893	0.958593630170297
3L	22551090	22571911	0.0020735592116461	0.00305754131171926	0.403926318543307	0.686266902148453	0.987677743545763
3L	22571930	22586331	0.00163560722608384	0.00324392050764896	0.437386308464161	0.661831211843575	0.987228599817944
3L	22586371	22599544	-0.00108190266020709	0.000840004386803352	0.00581985184950538	0.995356456276462	0.991471558937373
3L	22599565	22618785	-0.00122628853313382	0.00013871085889447	-0.120080865010767	0.904419090208522	0.990622084511567
3L	22618793	22635479	0.00141984069248523	-0.00211529867072719	-0.524735127877604	0.599767333972056	0.985925616776233
3L	22635491	22651270	-0.000239744159336454	0.00137561153331023	0.101975485713365	0.918776133195302	0.990767273360775
3L	22651281	22669198	0.00219386602359854	0.00633922241901026	0.993074781308575	0.320673512728701	0.973994719483016
3L	22669203	22683282	-0.00125719447216496	-0.00252830541330966	-0.598880750059953	0.549252409096383	0.984651059180753
3L	22683292	22699488	-0.000825768285915753	0.00162460455009299	0.146676310772489	0.883387517610277	0.990400959506305
3L	22699492	22730183	0.00353259708183525	0.0100169672185363	1.65332714107315	0.0982643021401511	0.91985242050146
3L	22730196	22757898	-0.00175817817553463	-0.00282451694654408	-0.652058546364012	0.514363404610669	0.983626994552015
3L	22757900	22779081	-0.000888357037623685	0.000676329311735407	-0.0235641485200098	0.981200269541738	0.991349579927611
3L	22779130	22797263	-0.00172492731706538	-0.00417875182090068	-0.895179486018297	0.370691148922811	0.977424415848439
3L	22797296	22812747	0.00190692105709607	-0.00365071458743832	-0.800382851547626	0.423489013419428	0.980183217441786
3L	22812748	22833336	-0.000516571400583608	0.00307916207623735	0.407807817008025	0.683414774195072	0.987626954761233
3L	22833345	22845334	-0.00325724478805753	0.00205837083344252	0.224548819002193	0.82233028452339	0.989695584136007
3L	22845336	22858305	-0.00228514759320265	-0.000692946859818024	-0.269385398421327	0.78763312136526	0.98924653081657
3L	22858306	22872212	-0.00435955897293375	-0.00129830074524918	-0.378062414673267	0.705384228494268	0.988007696468471
3L	22872219	22887085	-0.00300178561020601	-0.00108874568034688	-0.34044174395131	0.73352388689219	0.988462440852154
3L	22887086	22903381	-0.000212396195123732	0.00429893968296466	0.62679012468024	0.530796817635941	0.984125854351733
3L	22903391	22916855	-0.00384401795949294	-0.00217891768791042	-0.536156422315037	0.59185044812499	0.985740035494535
3L	22916865	22932451	-0.000422895751384236	0.00400172832378065	0.57343283320222	0.566351664693533	0.985107572120131
3L	22932472	22950411	0.00168787090702595	0.00564710265891562	0.868820998147471	0.384945045996677	0.978242165294423
3L	22950415	22969420	-0.000674904446674656	-0.00142566527671196	-0.400927713119056	0.688473345561544	0.98771674926806
3L	22969444	22983988	-0.000831659359390537	-0.00369374019552132	-0.808107084961204	0.419028939373068	0.979976514402159
3L	22984078	23004851	0.00418449505570364	0.0019825929902726	0.210944694056585	0.832930427911919	0.989825387210259
3L	23004863	23025656	0.00395704893899524	-0.00297470194266468	-0.679020721146406	0.497124732787042	0.983068844755821
3L	23025670	23040851	0.00344438826014941	0.00180721278734012	0.179459313978804	0.857577061405365	0.990114913459106
3L	23040864	23053573	0.00276342329159495	-0.00326604390139447	-0.731324300169771	0.464581091130537	0.981904288779865
3L	23053641	23093216	0.00269416407017762	-0.000505611158509637	-0.235753690513548	0.813623804894997	0.989586466219177
3L	23093228	23113050	0.00133165039117975	-0.00356905457551765	-0.785722721900791	0.432029948561106	0.980567368603833
3L	23113102	23134186	-0.00165685007209548	-0.00719627479545408	-1.43690458473898	0.150745107032568	0.946255594253104
3L	23134197	23158833	-0.00445915171404089	-0.000843391346431943	-0.296394158603168	0.766929085791904	0.988959434996507
3L	23158851	23178406	-0.00161597304156497	0.00222344742035062	0.254184427775809	0.799353080449205	0.989402525232338
3L	23178409	23200902	0.00521372110529117	0.0139602358786733	2.36124804911894	0.0182135434648435	0.680234183180968
3L	23200918	23222505	0.00997198815925755	0.0164503168674669	2.80828337605838	0.00498063783858689	0.367778423788144
3L	23222506	23246227	0.0068541109930539	0.018455575712448	3.16828031888817	0.00153343588786361	0.152559281519492
3L	23246234	23276376	0.00886088040336302	0.0142087377537825	2.4058607012714	0.0161344154945004	0.653313763421906
3L	23276377	23436013	0.00780763487605042	0.0121394967996476	2.03437727940235	0.0419135708649367	0.830375722621919
3L	23436018	23482379	0.00407279457617054	0.00726237792822664	1.15880558554174	0.246535440248956	0.966436892004151
3L	23482411	23542588	0.00290625739954963	0.00705581188814041	1.12172152374611	0.261980862037928	0.968353026946292
3L	23542631	23567673	0.00573149901387935	0.00861619794143367	1.40185204665879	0.160959432665428	0.949493906435113
3L	23567682	23582635	0.00332448519991148	0.0051516216297394	0.779869062500839	0.435467950236247	0.980717830167509
3L	23582642	23601680	-0.0019430659490758	0.000910922756918397	0.0185515729915352	0.985198835333244	0.991384386369454
3L	23601685	23621659	-0.00316710039850176	-0.00541608592782669	-1.11731364932957	0.263860241446828	0.968571352367002
3L	23621668	23636736	-0.00147191090785728	-0.00170652415207668	-0.451349301708965	0.651737816889371	0.98703337514796
3L	23636741	23651937	-0.00319146385037627	-0.00070678714686508	-0.271870095615058	0.785721905690119	0.989220655682518
3L	23651950	23666756	-0.00119852115843986	-0.00119702401535237	-0.359880565864121	0.718936450864045	0.988231095426469
3L	23666765	23681465	0.0012656786841638	-0.00132983166057977	-0.383723047041028	0.701183728848653	0.987936722210011
3L	23681468	23696725	0.00148010334674484	-0.00215709699386628	-0.532239031218135	0.594560453126587	0.98580410968713
3L	23696729	23713270	0.00270855493308578	-0.00612373960148341	-1.24435618039049	0.213368502775112	0.961420969443791
3L	23713280	23725788	0.000580771158728704	0.000629985766348203	-0.0318840393416084	0.974564526929222	0.991291192764008
3L	23725790	23748788	-0.00178638058876748	-0.00112621466410053	-0.34716841648838	0.728464796932609	0.988383244870247
3L	23748792	23769882	0.000764698249872136	-0.00662573334602777	-1.3344773205156	0.18204747472976	0.955081642404606
3L	23769907	23787100	0.00223956565226059	-0.00183803115691759	-0.47495828357279	0.634816707576043	0.986692347814713
3L	23787105	23800905	0.0048259776722178	0.000888207676045311	0.0144736158285937	0.988452128578157	0.991412499433059
3L	23800912	23824303	0.00540445409171164	0.002593380806625	0.32059724447664	0.748515626065248	0.988690908982614
3L	23824310	23868678	0.00286446144124222	-0.010524106633199	-2.03433832295103	0.0419174957897898	0.830388911430603
3L	23868687	23915274	0.00566083069557256	-0.00793273878564496	-1.56911932880383	0.11662013675714	0.931604715350307
3L	23915278	23961520	0.00249262066910124	5.24706702193863e-05	-0.135563257396069	0.892166553591884	0.990494517476479
3L	23961530	23980805	0.0032089215961281	-0.00193999159230744	-0.493262875581851	0.621826856193256	0.986418129034776
3L	23980811	24006731	-0.00168842579715958	-0.00847762509849981	-1.66694081818836	0.0955261733874814	0.917744066749502
3L	24006746	24024812	0.00239230993413917	0.00159608203361291	0.141555765482118	0.88743090901617	0.990444277576782
3L	24024815	24041135	-0.000348542578033855	-0.00103233110864999	-0.330313837824494	0.741162838117018	0.988579997139175
3L	24041137	24063536	0.00402354387314232	-0.00551656766496538	-1.13535277593444	0.256227537733019	0.967665403869011
3L	24063562	24082000	-0.000478325033370089	-0.00146311245505409	-0.407650471008647	0.683530304666523	0.987629020185213
3L	24082020	24104078	-0.0018276396785295	-0.00432217622485698	-0.920927955888251	0.357088041910529	0.976584546653875
3L	24104091	24124866	-0.000741332655933964	-0.00363770320421175	-0.798046964489815	0.424843236673696	0.980245137220958
3L	24124869	24139326	-0.00337462583134182	-0.000525510147928021	-0.239326084857525	0.810852740229693	0.989551250132525
3L	24139369	24155124	-0.000797752412789083	-0.00137342060625976	-0.391548414436984	0.69539190966533	0.987837470914103
3L	24155133	24182318	-0.00367752198328839	0.000958300387343987	0.0270571093986784	0.978414183966129	0.991325161087075
3L	24182322	24211835	-0.00128040503067417	0.00444452756124616	0.652926995351871	0.513803344527504	0.983609440038917
3L	24211840	24236598	0.00158525539396179	-0.00312424207438879	-0.70586712573192	0.480270773076133	0.982485092792264
3L	24236600	24251538	0.00185490314047812	-0.000135028245700711	-0.16922426663888	0.865620243032392	0.990205864241943
3L	24251541	24266803	-0.00389936528905897	-0.00137810041978198	-0.392388564607736	0.694771134089748	0.987826736025967
3L	24266810	24280312	0.000490079691677607	-0.00502383530994838	-1.04689429992103	0.295148331112411	0.971809117775899
3L	24280317	24294434	-1.80699833860245e-05	-0.00182033314042369	-0.471781022019798	0.637083098320741	0.986739061321019
3L	24294436	24314319	-0.00474841154245407	0.000634631726379413	-0.0310499667669223	0.975229691144765	0.991297080989961
3L	24314331	24336002	-0.00414688304440089	0.00220796026897108	0.251404074923242	0.801501717527624	0.989430634294276
3L	24336034	24350265	-0.00353150622200095	0.00158477972493707	0.139526702460951	0.889033956797373	0.990461343475902
3L	24350280	24372348	-0.00370409113267723	0.00110658497671695	0.0536781109599717	0.957191622577273	0.991134530346377
3L	24372351	24389757	-0.00281315173482334	-0.000941614571940142	-0.31402782269912	0.753499907399233	0.988764876335142
3L	24389758	24422469	-0.003290996359752	0.000317808123935729	-0.0879281740774229	0.929933763648051	0.990877039831194
3L	24422485	24446229	-0.000864513329229641	-0.00205761725078158	-0.514379789019244	0.606986486932652	0.986090681187706
3L	24446245	24470966	-0.00173592707672519	-0.000575294726758648	-0.24826373209641	0.803930358297525	0.989462227449194
3L	24470976	24494297	0.00280407343783671	-0.00415508930433336	-0.890931439116416	0.372965952685058	0.977559019466579
3L	24494302	24577174	0.00289236693993063	0.00571139415371628	0.880363020084501	0.37866268284251	0.97788916437483
3L	24577176	24591609	-0.000200069481072779	0.00266496252194943	0.333448053609738	0.738796095002861	0.988543832122104
3L	24591644	24604161	-0.00195229018616383	0.00489074864556351	0.733035469418699	0.463536796349355	0.981864260585317
3L	24604187	24690774	-0.00162349368285642	0.00298228277972439	0.390415423674138	0.696229384554106	0.987851923154817
3L	24690780	24713849	0.000308661053474237	0.00205072160310869	0.223175580059961	0.823398856944178	0.989708819153484
3L	24713862	24740001	0.00306909690074781	0.00216179604307198	0.243116376687488	0.807915244990929	0.989513657954046
3L	24740043	24768268	0.00155410682937897	-0.00326711009485727	-0.731515710065822	0.464464212246918	0.981899817553736
3L	24768271	24786948	0.00143299943367723	0.0014826351544019	0.121189053328343	0.903541294388977	0.990613059331698
3L	24787055	24805786	0.000685572252352849	0.00226066513281376	0.260865990477494	0.794195852626409	0.989334442931803
3L	24805795	24821428	0.00160799881291369	0.00439021565957363	0.643176574048248	0.520109531979002	0.983804952687179
3L	24821439	24840072	-0.00285383608450586	0.00437222705115495	0.639947143567142	0.522206963230408	0.983868950414592
3L	24840073	24857787	-0.00370807727506934	-0.00429167024404566	-0.915451326346093	0.359954743816796	0.976766696180872
3L	24857798	24880910	0.000894148722255865	0.00342943607536559	0.470691254303185	0.637861230735329	0.986755024188699
3L	24880941	24904212	-0.00517826163853425	-0.000931908601009927	-0.312285344479504	0.754823676933251	0.988784358908147
3L	24904259	24925102	-0.00442115295739122	0.00328033203406816	0.443923139471033	0.657098154283518	0.98713779104011
3L	24925108	24945917	-0.00167920185899411	0.00516371546938276	0.782040226243404	0.43419093334641	0.980662215257744
3L	24945918	24962628	-0.00506386780165279	-0.00220711667212934	-0.541218885016612	0.588356722224225	0.985656572843225
3L	24962683	24979242	-0.00393104044524644	-0.00040729810869366	-0.218103900581137	0.827348158338913	0.989757440385516
3L	24979252	24998368	-0.00306825209726137	-0.00232370299739718	-0.562149210683659	0.57401436214974	0.985303454075574
3L	24998377	25017766	-0.00242478762894577	-0.00493950663604641	-1.03175507494088	0.302186869735549	0.972447648510001
3L	25017770	25039063	-0.00339276492409282	-0.00693962461277305	-1.39082909609414	0.1642772577535	0.950463422990602
3L	25039075	25053998	0.000885838135050585	-0.00602273271535592	-1.22622277566737	0.220114852707021	0.962559116127641
3L	25054001	25075234	-0.00116214008785094	0.00173717906317988	0.166886410158545	0.867459426311776	0.990226426768266
3L	25075235	25094103	-0.00318269951739318	0.00198153963594116	0.21075558912383	0.83307799483897	0.989827171151856
